product sku,product title,product_description,image
SKU:  SAJD7710007G ,SAJ Distributors Enema 4.5 oz Single Pack - Each ,SAJ SELECT BRAND ENEMA ,enema-45-oz-single-pack-each-d2e.jpg
SKU:  MRPS700602 ,"Major Pharmaceuticals Anti-Diarrheal Liquid, 120mL, Compare to Imodium A-D®, NDC# 00904-0036-20 ","Feature Anti-Diarrheal Liquid, 120mL, Compare to Imodium A-D, NDC# 00904-0036-20 ",anti-diarrheal-liquid-120ml-compare-to-imodium-a-dreg-ndc-00904-0036-20-bb3.jpg
SKU:  MRPS262121 ,"Major Pharmaceuticals Senna Plus, Tablets, Unit Dose 10x10, Compare to Senokot®-S, NDC# 00904-5512-61 ","Feature Senna Plus, Tablets, Unit Dose 10x10, Compare to Senokot-S, NDC# 00904-5512-61 ",senna-plus-tablets-unit-dose-10x10-compare-to-senokotreg-s-ndc-00904-5512-61-f15.jpg
SKU:  MRPS236786 ,"Major Pharmaceuticals Bisacodyl, 5mg, Tablets, Enteric Coated, Unit Dose 10x10, Compare to Ducolax® ","Feature Bisacodyl, 5mg, Tablets, Enteric Coated, Unit Dose 10x10, Compare to Ducolax ",bisacodyl-5mg-tablets-enteric-coated-unit-dose-10x10-compare-to-ducolaxreg-eb9.jpg
SKU:  MKS11832700 ,McKesson Laxative sunmark clearlax Powder 8.3 oz. ,Application : LaxativeContainer Type : BottleDosage Form : PowderNDC Number : 49348089370Volume : 8.3 oz.Latex Free Indicator : Latex-Free ,laxative-sunmark-clearlax-powder-83-oz-70c.jpg
SKU:  MKS42112700 ,McKesson Stool Softener Tablet - 1000 Tablets ,McKesson brand stool softener tablet - 1000 tablets,stool-softener-tablet-1000-tablets-c66.jpg
SKU:  MKS44402700 ,McKesson Laxative Powder - 13 oz. ,McKesson brand laxative powder 13 oz. regular flavor ,laxative-powder-13-oz-570.jpg
SKU:  MKS47012700 ,McKesson Laxative Powder - 13 oz ,McKesson brand laxative powder 13 oz. ,laxative-powder-13-oz-4be.jpg
SKU:  MKS47012700 ,McKesson Laxative Powder - 13 oz ,McKesson brand laxative powder 13 oz. ,laxative-powder-13-oz-4be.jpg
SKU:  MKS51632700 ,McKesson Sunmark Powder - 19 oz. ,Sunmark powder - 19 oz. orange ,sunmark-powder-19-oz-4d3.jpg
SKU:  MKS53862700 ,McKesson Laxative Liquid - 16 oz. ,McKesson brand laxative liquid 16 oz. ,laxative-liquid-16-oz--462.gif
SKU:  MKS70082700 ,McKesson McKesson Stool Softener Softgel Capsules - 1000 Per Bottle ,Mckesson stool softener softgel capsules - 1000 softgel capsules,mckesson-stool-softener-softgel-capsules-1000-per-bottle-55e.jpg
SKU:  MKS89142700 ,McKesson Laxative Brand Powder 8.3 oz. ,Laxative Brand Powder 8.3 oz. ,laxative-brand-powder-83-oz--165.jpg
SKU:  MKS89642700 ,McKesson Laxative Brand Powder 17.9 oz. ,Laxative Brand Powder 17.9 oz. ,laxative-brand-powder-179-oz--fad.jpg
SKU:  MKS91062700 ,McKesson Antacid/Laxative Brand 16 fl. oz. (473 mL) Liquid ,Antacid/Laxative Brand 16 fl. oz. (473 mL) Liquid. ,-antacid-laxative-brand-16-fl-oz-473-ml-liquid--2ab.jpg
SKU:  MKS91102700 ,McKesson Laxative Brand Powder 10 oz. Orange Flavor ,Laxative Brand Powder 10 oz. Orange Flavor. ,laxative-brand-powder-10-oz-orange-flavor--40d.jpg
SKU:  MRPS700606 ,Major Pharmaceuticals Loperamide HCL Oral Susp ,NDC# 00904-6256-20 ,loperamide-hcl-oral-susp-baa.jpg
SKU:  MRPS262710 ,Major Pharmaceuticals Dok Plus Tablets Unit Dose ,"Dok Plus, Tablets, Unit Dose 10x10, Compare to Peri-Colace, NDC# 00904-5643-61 ",dok-plus-tablets-unit-dose--d3a.jpg
SKU:  NWWISEN100 ,New World Imports Senna Tablets 8.6mg ,Compared to the Active Ingredient of Senokot Tablets ,senna-tablets-86mg-f9c.jpg
SKU:  MRPS700419 ,Major Pharmaceuticals Anu Med Suppositories 12s ,Anu Med Suppositories 12s. ,anu-med-suppositories-12s--f25.jpg
SKU:  MRPS700705 ,Major Pharmaceuticals Dok 100mg Caplets 100s Unboxed Compare to Colace NDC# 00904-7889-60 ,Dok 100mg Caplets 100s Unboxed Compare to Colace NDC# 00904-7889-60 ,dok-100mg-caplets-100s-unboxed-compare-to-colace-ndc-00904-7889-60-b6f.jpg
SKU:  MRPS700186 ,"Major Pharmaceuticals Dok, 100mg, Caplets, 100s, Boxed, Compare to Colace®, NDC# 00904-7889-59 ","Feature Dok, 100mg, Caplets, 100's, Boxed, Compare to Colace, NDC# 00904-7889-59 ",dok-100mg-caplets-100s-boxed-compare-to-colacereg-ndc-00904-7889-59-a79.jpg
SKU:  MKS13872700 ,McKesson Laxative sunmark Liquid 10 oz. Cherry. ,Laxative sunmark Liquid 10 oz. Cherry. ,laxative-sunmark-liquid-10-oz-cherry-1dc.jpg
SKU:  MKS16722700 ,McKesson Stool Softener sunmark Softgel Capsules 100 Softgel Capsules ,Stool Softener sunmark Softgel Capsules 100 Softgel Capsules ,stool-softener-sunmark-softgel-capsules-100-softgel-capsules-ed0.jpg
SKU:  MKS18092700 ,McKesson Laxative sunmark Powder 10 oz. ,Laxative sunmark Powder 10 oz. ,laxative-sunmark-powder-10-oz-391.jpg
SKU:  MKS18832700 ,McKesson Laxative McKesson Brand Powder 10 oz. Regular Flavor ,Laxative McKesson Brand Powder 10 oz. Regular Flavor. ,laxative-mckesson-brand-powder-10-oz-regular-flavor-abb.jpg
SKU:  MKS18942700 ,McKesson Laxative sunmark Caplet 90 Caplets ,Laxative sunmark Caplet 90 Caplets. ,laxative-sunmark-caplet-90-caplets-4f2.jpg
SKU:  MKS19682700 ,McKesson Stool Softener sunmark Softgel Capsules 100 Softgel Capsules ,Stool Softener sunmark Softgel Capsules 100 Softgel Capsules. ,stool-softener-sunmark-softgel-capsules-100-softgel-capsules-e5b.jpg
SKU:  MKS19762700 ,McKesson Stool Softener sunmark Softgel Capsules 250 Softgel Capsules ,Stool Softener sunmark Softgel Capsules 250 Softgel Capsules. ,stool-softener-sunmark-softgel-capsules-250-softgel-capsules-a35.jpg
SKU:  MKS23012700 ,McKesson Laxative Suppository 100 Suppositories ,Laxative McKesson Brand Suppository 100 Suppositories. ,laxative-suppository-100-suppositories-f13.jpg
SKU:  MKS25012700 ,McKesson Stool Softener McKesson Brand Capsule 100 Capsules ,Stool Softener McKesson Brand Capsule 100 Capsules. ,stool-softener-mckesson-brand-capsule-100-capsules-f6e.jpg
SKU:  MKS38102700 ,McKesson Laxative McKesson Brand Tablet 100 Tablets ,Laxative McKesson Brand Tablet 100 Tablets ,laxative-mckesson-brand-tablet-100-tablets-379.jpg
SKU:  MKS41162700 ,McKesson Stool Softener McKesson Brand Liquid 16 oz. ,Stool Softener McKesson Brand Liquid 16 oz. ,stool-softener-mckesson-brand-liquid-16-oz-b2e.jpg
SKU:  GF1533-1 ,Graham Field Dispenser with Alcohol Imprinted ,Priming with alcohol is required prior to using the dispenser and periodically prime the dispenser throughout lifetime of the unit. ,dispenser-with-alcohol-imprinted-942.jpg
SKU:  JON23769 ,Johnson & Johnson Neosporin Ointment 1/32 oz Individual Foil Packs ,This Neosporin Original Antibiotic Ointment is an efficient way to treat cuts and small injuries. ,neosporin-ointment-1-32-oz-individual-foil-packs-c17.jpg
SKU:  NWWITAO1 ,New World Imports Triple Antibiotic Ointment 1 oz ,1 oz. CareALL Triple Antibotic Ointment. ,triple-antibiotic-ointment-1-oz-a14.jpg
SKU:  CMSV1000035089 ,Cumberland Swan 3% Hydrogen Peroxide 8 oz ,"A mild antiseptic, germicidal and cleansing agent.",3-hydrogen-peroxide-8-oz--6dc.jpg
SKU:  PROP907016 ,Pro Advantage Isopropyl Rubbing Alcohol 70% 16 oz ,"First aid antiseptic to help prevent the risk of infection in minor cuts, scrapes or burns. ",isopropyl-rubbing-alcohol-70-16-oz-86a.jpg
SKU:  CRAM171531 ,Cramer Sports Medicine QDA Spray ,"Q.D. A. is a light, quick drying adherent used to help secure tape, underwrap and elastic wraps to the skin in order to reduce blister causing friction. ",qda-spray-ba0.jpg
SKU:  CMSV1000032295 ,Cumberland Swan Isopropyl Rubbing Alcohol 50% ISO 16 oz ,Isopropyl Rubbing Alcohol 50% ISO 16 oz ,isopropyl-rubbing-alcohol-50-iso-16-oz--c74.jpg
SKU:  CMSV1000032333 ,Cumberland Swan Ethyl Alcohol 70% 16 Ounce ,Cumberland Swan Alcohol. ,ethyl-alcohol-70-16-ounce-97b.jpg
SKU:  FAC05321 ,Fougera & Company Petrolatum Jelly 1 oz Tube 6 Per Pack ,Pure U.S.P. petrolatum jelly is ideal for lubricating and moisturizing. ,petrolatum-jelly-1-oz-tube-6-per-pack-bf3.jpg
SKU:  JON5009 ,"Johnson & Johnson Anti-Itch Cream, 1/2 oz Tube, 6/bx, 4 bx/cs ","Feature 1/2 oz. Tube Anti-Itch Cream, 6/bx, 4 bx/cs ",anti-itch-cream-1-2-oz-tube-6-bx-4-bx-cs-49e.jpg
SKU:  MKS80122700 ,McKesson Hydrogen Peroxide 1 Gallon ,McKesson brand hydrogen peroxide. ,hydrogen-peroxide-1-gallon-caf.jpg
SKU:  CMSV1000032198 ,Cumberland Swan Isopropyl Rubbing Alcohol 91% ISO 16 Ounce ,Cumberland Swan Isopropyl Rubbing Alcohol 91% ISO ,isopropyl-rubbing-alcohol-91-iso-16-ounce--1bd.jpg
SKU:  SAJD1411115 ,SAJ Distributors Povidone Iodine Solution 8 oz Compare to Active Ingredients in Betadine ,Povidone Iodine Solution 8 oz Compare to Active Ingredients in Betadine. ,povidone-iodine-solution-8-oz-compare-to-active-ingredients-in-betadine-f7d.jpg
SKU:  MRPS100123 ,Major Pharmaceuticals Petroleum Jelly White 390mL ,Compare to Vaseline ,petroleum-jelly-white-390ml--6c8.jpg
SKU:  FAC01235 ,Fougera & Company Neomycin Sulfate-Polymyxin B Sulfate Ointment Triple Antibiotic Ointment ½ oz Tube ,"Neomycin Sulfate-Polymyxin B Sulfate Ointment, Triple Antibiotic Ointment, ½ oz Tube ",neomycin-sulfate-polymyxin-b-sulfate-ointment-triple-antibiotic-ointment-frac12-oz-tube-1fe.jpg
SKU:  FAC06231 ,Fougera & Company Zinc Oxide Ointment USP 1 oz Tube ,"Zinc Oxide Ointment USP, 1 oz Tube ",zinc-oxide-ointment-usp-1-oz-tube-e20.jpg
SKU:  BLPP0283-1185-20 ,Beutlich LP Pharmaceuticals Disposable Extension Tubes HurriCaine Topical Anesthetic Spray ,"Disposable Extension Tubes, HurriCaine Topical Anesthetic Spray ",disposable-extension-tubes-hurricaine-topical-anesthetic-spray-2e5.JPG
SKU:  FAC01231 ,Fougera & Company Neomycin Sulfate-Polymyxin B Sulfate Ointment Triple Antibiotic Ointment 1 oz Tube ,Neomycin Sulfate-Polymyxin B Sulfate Ointment Triple Antibiotic Ointment 1 oz Tube ,neomycin-sulfate-polymyxin-b-sulfate-ointment-triple-antibiotic-ointment-1-oz-tube-dfa.jpg
SKU:  HOLS7906 ,Hollister Adapt Stoma Powder 1 Ounce Puff Bottle ,"Powder protects raw and weeping skin by creating a sticky gel upon application. Use sparingly to absorb moisture or exudate from skin prior to placing a skin barrier on peristomal skin. Convenient ""puff"" bottle makes application quick and easy and has a window for visualizing contents. ",adapt-stoma-powder-1-ounce-puff-bottle-cff.jpg
SKU:  MRPS263996 ,Major Pharmaceuticals Nasal Decongentant 12-Hour ,Compare to Afrin nasal Spray ,nasal-decongentant-12-hour--266.jpg
SKU:  FER0882-30 ,Ferndale Laboratories Anesthetic Cream LMX4 30gm ,"Formulated for a fast onset of anesthesia and prolonged anesthesia. Has pleasant cosmetic appearance and feel. No occlusion required. For use in dermatology procedures, cosmetic surgery, laser surgery and hospital procedures. Contains 4% lidocaine. ",anesthetic-cream-lmx4-30gm-ee1.jpg
SKU:  NWWIMJG3 ,New World Imports Muscle & Joint Vanishing Gel 3 oz ,Compare to the active ingredient in Vanishing Scent Bengay®. ,muscle-joint-vanishing-gel-3-oz-b2e.jpg
SKU:  NWWIAF5 ,New World Imports Tolnaftate Antifungal Cream .5 oz ,Compare To Active Ingredient In Tinactin® ,tolnaftate-antifungal-cream-5-oz--6e1.jpg
SKU:  MRPS241951 ,Major Pharmaceuticals Minerin Cream 480gm Compare to Eucerin ,Minerin Cream 480gm Compare to Eucerin NDC# 00904-7751-27 ,minerin-cream-480gm-compare-to-eucerin--417.jpg
SKU:  MRPS700341 ,"Major Pharmaceuticals Calcium Antacid Tablets, Mixed Fruit, 150s, Compare to Tums®, NDC# 00904-1258-92 ","Feature Calcium Antacid Tablets, Mixed Fruit, 150's, Compare to Tums, NDC# 00904-1258-92 ",calcium-antacid-tablets-mixed-fruit-150s-compare-to-tumsreg-ndc-00904-1258-92-c15.jpg
SKU:  BLPP0283-0293-31 ,Beutlich LP Pharmaceuticals HURRICAINE Topical Anesthetic Gel Watermelon 1 oz. jar ,"Hurricane Topical Anesthetic Gel, 1 oz. jar ",hurricaine-topical-anesthetic-gel-watermelon-1-oz-jar-2c7.JPG
SKU:  BLPP0283-0569-31 ,"Beutlich LP Pharmaceuticals HURRICAINE Topical Anesthetic Liquid - Original Wild Cherry, 1 fl. oz. jar ","HURRICAINE TOPICAL ANESTHETIC LIQUID - ORIGINAL WILD CHERRY, 1 fl. oz. jar ",hurricaine-topical-anesthetic-liquid-original-wild-cherry-1-fl-oz-jar-584.jpg
SKU:  BLPP0283-0679-02 ,Beutlich LP Pharmaceuticals HURRICAINE Topical Anesthetic Spray 2 oz Great Wild Cherry Flavor ,"HurriCaine Topical Anesthetic is for relief from oral pain. Indications include sore throat, canker sores, minor gum injury, minor dental procedures, minor irritation to the mouth caused by dentures or orthodontic appliances and sore gums in teething children four months of age or older.",hurricaine-topical-anesthetic-spray-2-oz-great-wild-cherry-flavor-100.JPG
SKU:  BLPP0283-0679-60 ,Beutlich LP Pharmaceuticals HURRICAINE Topical Anesthetic Spray Kit 2 oz Cherry Flavor ,"HURRICAINE Topical Anesthetic Spray Kit, 2 oz, Cherry Flavor ",hurricaine-topical-anesthetic-spray-kit-2-oz-cherry-flavor-825.JPG
SKU:  BLPP0283-0871-31 ,Beutlich LP Pharmaceuticals Hurricaine Topical Anesthetic Gel Original Wild Cherry 1 oz. jar ,Hurricaine Topical Anesthetic Gel - Original Wild Cherry 1 oz. jar ,hurricaine-topical-anesthetic-gel-original-wild-cherry-1-oz-jar-86a.JPG
SKU:  BLPP0283-0886-31 ,Beutlich LP Pharmaceuticals Topical Anesthetic Gel 1 oz Jar Pina Colada ,HURRICAINE TOPICAL ANESTHETIC GEL - PIÑA COLADA ,topical-anesthetic-gel-1-oz-jar-pina-colada-798.jpg
SKU:  BLPP0283-1886-31 ,Beutlich LP Pharmaceuticals Topical Anesthetic Liquid 1 fl oz Jar Pina Colada ,"HURRICAINE Topical Anesthetic Liquid - Piña Colada, 1 fl. oz. jar ",topical-anesthetic-liquid-1-fl-oz-jar-pina-colada-4ac.jpg
SKU:  NWWIZ1 ,New World Imports Zinc Oxide Ointment 1 oz ,Zinc Oxide Ointment 1 oz ,zinc-oxide-ointment-1-oz-9c6.jpg
SKU:  FAC03501 ,Fougera & Company Vitamin A + Vitamin D Ointment 2 oz Tube ,Vitamin A & Vitamin D Ointment Best ointment for Diaper rash Treatment.Its inexpensive and more proven care for Diaper rash for Babies.,vitamin-a-vitamin-d-ointment-2-oz-tube-ad8.jpg
SKU:  FAC06216 ,Fougera & Company Zinc Oxide Ointment USP 1 lb Jar ,Zinc Oxide Ointment USP. ,zinc-oxide-ointment-usp-1-lb-jar-1ab.jpg
SKU:  JON48127 ,Johnson & Johnson Corn Huskers 7 oz ,Corn Huskers ,corn-huskers-7-oz--602.jpg
SKU:  MKS33302700 ,McKesson Sinus Decongestant McKesson Brand 3 oz. ,Sinus Decongestant McKesson Brand 3 oz. ,sinus-decongestant-mckesson-brand-3-oz-21a.jpg
SKU:  MKS48072700 ,McKesson Sunmark Acid Reducer - Famotidine Tablets ,Sunmark acid reducer - famotidine tablets ,sunmark-acid-reducer-famotidine-tablets-881.jpg
SKU:  MKS49342700 ,McKesson Sunmark Omeprazole Tablet ,Sunmark omeprazole tablet - 42 per box ,sunmark-omeprazole-tablet-5eb.jpg
SKU:  MKS49352700 ,McKesson Sunmark Omeprazole Tablets ,Sunmark Antacid Tablet - 28 per Box ,sunmark-omeprazole-tablets-694.jpg
SKU:  MKS49342700 ,McKesson Sunmark Omeprazole Tablet ,Sunmark omeprazole tablet - 42 per box ,sunmark-omeprazole-tablet-5eb.jpg
SKU:  CNVT0255-10 ,"ConvaTec Stomahesive Protective Powder, 1 oz ","Stomahesive Protective Powder, 1 oz.",stomahesive-protective-powder-1-oz-b4d.jpg
SKU:  MKS13002700 ,McKesson Antiflatulant McKesson Brand 100 per Bottle Chewable Tablet ,Antiflatulant McKesson Brand 100 per Bottle Chewable Tablet. ,antiflatulant-mckesson-brand-100-per-bottle-chewable-tablet-37d.jpg
SKU:  MKS14242700 ,McKesson Stomach Relief sunmark 30 per Box Chewable Tablet ,Stomach Relief sunmark 30 per Box Chewable Tablet ,stomach-relief-sunmark-30-per-box-chewable-tablet-31e.jpg
SKU:  MKS17442700 ,McKesson Acid Reducer sunmark 30 per Box Tablet ,Acid Reducer sunmark 30 per Box Tablet. ,acid-reducer-sunmark-30-per-box-tablet-8ef.jpg
SKU:  MKS19192700 ,McKesson Antiflatulant sunmark 60 per Box Softgel Capsule ,Antiflatulant sunmark 60 per Box Softgel Capsule. ,antiflatulant-sunmark-60-per-box-softgel-capsule-201.jpg
SKU:  MKS20002700 ,McKesson Antacid McKesson Brand 12 oz. Liquid ,Antacid McKesson Brand 12 oz. Liquid. ,antacid-mckesson-brand-12-oz-liquid-1e7.gif
SKU:  MKS20392700 ,McKesson Sinus Decongestant sunmark 1 oz. ,Sinus Decongestant sunmark 1 oz. ,sinus-decongestant-sunmark-1-oz-3bc.jpg
SKU:  MKS25112700 ,McKesson Antiflatulant sunmark 36 per Box Chewable Tablet ,Antiflatulant sunmark 36 per Box Chewable Tablet. ,antiflatulant-sunmark-36-per-box-chewable-tablet-c4c.jpg
SKU:  MKS33452700 ,McKesson Sinus Decongestant McKesson Brand 1.5 oz. ,Sinus Decongestant McKesson Brand 1.5 oz. ,sinus-decongestant-mckesson-brand-15-oz-74e.jpg
SKU:  MKS42012700 ,McKesson Hydrogen Peroxide Medi-Pak 4 oz. ,Hydrogen Peroxide Medi-Pak 4 oz. ,hydrogen-peroxide-medi-pak-4-oz-517.jpg
SKU:  GESDLP13653 ,"Geiss Destin and Dunn Good Sense Extra Strength Calcium Antacid Tablets, Flavor: Tropical Fruit, 750 mg ","Good Sense Extra Strength Calcium Antacid Tablets provide 750 mg calcium carbonate. Relieves heartburn, sour stomach, and acid indigestion, and doubles as a calcium nutritional supplement. Naturally and artificially flavored tropical fruit flavors. Compare to the active ingredients in Extra Strength Tums E-X.",good-sense-extra-strength-calcium-antacid-tablets-flavor-tropical-fruit-750-mg-deb.jpg
SKU:  HUD41112 ,"Hudson RCI Trach-Vent Hme, 50Ml ","The Trach-Vent HME and accessory products are designed specifically for tracheostomized or intubated, spontaneously breathing patients. ",trach-vent-hme-50ml-fd6.jpg
SKU:  CMSV1000040548 ,Cumberland Swan Isopropyl Rubbing Alcohol 70% ISO Gal ,"Isopropyl Rubbing Alcohol, 70% ISO, Gal ",isopropyl-rubbing-alcohol-70-iso-gal-5f7.jpg
SKU:  ETBD4000 ,E.T. Browne Drug Company Cocoa Butter 3.5 Ounce Jar ,"Cocoa Butter, 3.5 oz Jar, 12/cs ",cocoa-butter-35-ounce-jar-885.jpg
SKU:  MRPS700174 ,Major Pharmaceuticals Calamine Lotion 177ml NDC# 00904-2533-21 ,"Calamine Lotion, 177ml, NDC# 00904-2533-21 ",calamine-lotion-177ml-ndc-00904-2533-21-6d1.jpg
SKU:  GBCY0386-0001-04 ,Gebauer Company Fine Pinpoint Stream Spray 3 1/2 fl oz Plastisol Coated Amber Glass Bottle ,"A proven topical anesthetic skin refrigerant available in easy-to-spray aerosol cans or the familiar brown glass bottles. Spray for several seconds immediately prior to injection, vaccination, allergy short, venipuncture, IV placement, and minor surgical procedure such as incision and drainage of smal abscesses. Also helps to control pain of bruises, contusions, swelling and minor sprains. Temporary numbing lasts up to one minute. ",fine-pinpoint-stream-spray-3-1-2-fl-oz-plastisol-coated-amber-glass-bottle-e4d.jpg
SKU:  HYGT12795 ,Hygenic Performance Health Massage Oil 32 oz Bottle ,"Specifically formulated for deep tissue work, myofascial release and trigger point therapy. Work just a few drops into the palm of your hand and apply to the targeted area to provide immediate warmth followed by lasting results. ",massage-oil-32-oz-bottle-bcc.jpg
SKU:  HYDLD0022 ,Hydrox Laboratories Isopropyl Rubbing Alcohol 70% USP ,"Isopropyl Rubbing Alcohol 70%, USP, 16 oz, 12 btl/cs (144 cs/plt) ",isopropyl-rubbing-alcohol-70-usp-536.jpg
SKU:  HYGT13439 ,Hygenic Performance Health Biofreeze Professional Starter Kit ,"Celebrating 25 years of pain relief, Biofreeze is the #1 recommended topical pain reliever by hands-on healthcare practitioners. We believe hands-on healthcare professionals choose Biofreeze Pain Reliever because it is time-tested and clinically proven to work for patients under their care. The fast acting, long lasting formula provides quick and effective pain relief without the use of prescription drugs. When used before exercise or therapy, Biofreeze promotes more comfortable movement. Applied afterward it soothes sore muscles and joints to minimize next-day aches and pains. For everyday pain, Biofreeze has provided peace of mind and effective results for decades. Trained healthcare professional have the skills and education to provide comprehensive therapy and informed treatment. We recommend combining the pain relieving effects of Biofreeze and the expert care of a hands-on health professional. Chiropractors, Physical Therapists, Massage Therapists, and Podiatrists are each uniquely trained and specialize in various treatments methods. Use the Biofreeze website to locate a provider near you. - See more at: http://www.performancehealth.com/brands/biofreeze#sthash.lJ1qdizq.dpuf",biofreeze-professional-starter-kit--5e5.jpg
SKU:  CMSV1000002345G ,Cumberland Swan Petroleum Jelly 3.75 oz 12/cs - 3.75 Ounce ,CUMBERLAND SWAN® PETROLEUM JELLY ,petroleum-jelly-375-oz-12-cs-375-ounce-62d.jpg
SKU:  CMSV1000030830G ,Cumberland Swan Petroleum Jelly 7.5 oz 12/cs - 7.5 Ounce ,CUMBERLAND SWAN® PETROLEUM JELLY ,petroleum-jelly-75-oz-12-cs-75-ounce-560.jpg
SKU:  FAC01431G ,Fougera & Company Hydrocortisone Cream USP 0.5% 1 oz Tube - Each ,SANDOZ/FOUGERA HYDROCORTISONE ,hydrocortisone-cream-usp-05-1-oz-tube-each-236.jpg
SKU:  FAC18131G ,Fougera & Company Hydrocortisone Ointment USP 1% 1 oz Tube - Each ,SANDOZ/FOUGERA HYDROCORTISONE ,hydrocortisone-ointment-usp-1-1-oz-tube-each-b8e.jpg
SKU:  FAC06202G ,Fougera & Company Zinc Oxide Ointment USP 2 oz Tube - Each ,SANDOZ/FOUGERA ZINC OXIDE OINTMENT USP ,zinc-oxide-ointment-usp-2-oz-tube-each-18a.jpg
